id_municipio,municipio_nome,ida,endereco,cep,municipio_sede,tel_1,tel_2,fax_1,fax_2,email,unidaderegional,diretor,url
3551306,Sebastianópolis do Sul,Escritório de Defesa Agropecuária de General Salgado,"Avenida João Garcia, 1264",15300000,General Salgado,(17) 3832-2340,,(17) 3832-2231,,eda.general@sp.gov.br,Escritório de Defesa Agropecuária de General Salgado,Eng. Agr. Marco Antonio Basseto,//www.defesa.agricultura.sp.gov.br/enderecos/sebastianopolis-do-sul/
3551405,Serra Azul,Unidade de Defesa Agropecuária de Serra Azul,"Rua Maria das Dores, s/n",14230000,Serra Azul,(16) 6821288,,,,ca.serraazul@cati.sp.gov.br,Escritório de Defesa Agropecuária de Ribeirão Preto,Med. Vet. Paulo Antonio Fadil,//www.defesa.agricultura.sp.gov.br/enderecos/serra-azul/
3551603,Serra Negra,Escritório de Defesa Agropecuária de Bragança Paulista,"Rua José Adriano Marrey Júnior, 277",12912430,Bragança Paulista,(11) 4033-7386,4034-2743,(11) 4033-7386,,eda.braganca@sp.gov.br,Escritório de Defesa Agropecuária de Bragança Paulista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/serra-negra/
3551504,Serrana,Escritório de Defesa Agropecuária de Ribeirão Preto,"Avenida Fabio Barreto, 41",14050000,Ribeirão Preto,(16) 3610-8262,,(16) 3610-8262,,eda.ribeirao@sp.gov.br,Escritório de Defesa Agropecuária de Ribeirão Preto,Med. Vet. Paulo Antonio Fadil,//www.defesa.agricultura.sp.gov.br/enderecos/serrana/
3551702,Sertãozinho,Unidade de Defesa Agropecuária de Sertãozinho,"Rua Jeremias Lunardelli, 1200",14160000,Sertãozinho,(16) 3942-2040,,,,ca.sertaozinho@cati.sp.gov.br,Escritório de Defesa Agropecuária de Ribeirão Preto,Med. Vet. Paulo Antonio Fadil,//www.defesa.agricultura.sp.gov.br/enderecos/sertaozinho/
3551801,Sete Barras,Escritório de Defesa Agropecuária de Registro,"Avenida Clara Gianotti de Souza, 1091",11900000,Registro,(13) 3821-4416,,,,eda.registro@sp.gov.br,Escritório de Defesa Agropecuária de Registro,Eng. Agr. Maristela Neves da Conceição,//www.defesa.agricultura.sp.gov.br/enderecos/sete-barras/
3551900,Severínia,Inspetoria de Defesa Agropecuária de Olímpia,"Rua Dr. Antonio Olímpio, 923",15400000,Olímpia,(17) 3281-2434,,,,,Escritório de Defesa Agropecuária de Barretos,Eng. Agr. Adão Marin,//www.defesa.agricultura.sp.gov.br/enderecos/severinia/
3552007,Silveiras,Unidade de Defesa Agropecuária de Silveiras,"Avenida Governador Carvalho Pinto, s/n",12690000,Silveiras,(12) 3106-1105,,,,,Escritório de Defesa Agropecuária de Guaratinguetá,Med. Vet. Ana Paula Cunha Belchior,//www.defesa.agricultura.sp.gov.br/enderecos/silveiras/
3552106,Socorro,Inspetoria de Defesa Agropecuária de Socorro,"Avenida Dr. Rebouças, 116",13960000,Socorro,(19) 3855-2011,,,,ida.socorro@cda.sp.gov.br,Escritório de Defesa Agropecuária de Bragança Paulista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/socorro/
3552205,Sorocaba,Escritório de Defesa Agropecuária de Sorocaba,"Rua Gustavo Teixeira, 382",18040323,Sorocaba,(15) 3222-1423,,(15) 3217-9889,,eda.sorocaba@sp.gov.br,Escritório de Defesa Agropecuária de Sorocaba,Eng. Agr. Fabricio Sales Massafera Tristão,//www.defesa.agricultura.sp.gov.br/enderecos/sorocaba/
3552304,Sud Mennucci,Unidade de Defesa Agropecuária de Sud Mennucci,"Rua Julio Ventura, 549",15360000,Sud Mennucci,(18) 3786-1400,,(18) 3786-1688,,ca.sud@cati.sp.gov.br,Escritório de Defesa Agropecuária de General Salgado,Eng. Agr. Marco Antonio Basseto,//www.defesa.agricultura.sp.gov.br/enderecos/sud-mennucci/
3552403,Sumaré,Unidade de Defesa Agropecuária de Sumaré,"Rua Francisco Duarte, 67",13170060,Sumaré,(19) 3873-2021,,,,,Escritório de Defesa Agropecuária de Campinas,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/sumare/
3552551,Suzanápolis,Inspetoria de Defesa Agropecuária de Pereira Barreto,"Rua Cyro Maia, 1119",15370000,Pereira Barreto,(18) 3704-2331,,,,ida.pereirabarreto@cda.sp.gov.br,Escritório de Defesa Agropecuária de Andradina,Med. Vet. Affonso dos Santos Marcos,//www.defesa.agricultura.sp.gov.br/enderecos/suzanapolis/
3552502,Suzano,Unidade de Defesa Agropecuária de Suzano,"Rua Abdo Rachid, 55",08674050,Suzano,(11) 47446444,,,,eda.mogi@cda.sp.gov.br,Escritório de Defesa Agropecuária de Mogi das Cruzes,Eng. Agr. Clovis Assuncao dos Santos,//www.defesa.agricultura.sp.gov.br/enderecos/suzano/
3552601,Tabapuã,Unidade de Defesa Agropecuária de Tabapuã,"Rua Antonio Decrescenzo, 1159",15880000,Tabapuã,(17) 3562 1197,,,,,Escritório de Defesa Agropecuária de Catanduva,Eng. Agr. Alexandre Paloschi,//www.defesa.agricultura.sp.gov.br/enderecos/tabapua/
3552700,Tabatinga,Unidade de Defesa Agropecuária de Tabatinga,"Rua Quintino do Valle, 299",14910000,Tabatinga,(16) 3385-1284,,(16) 3385-1284,,,Escritório de Defesa Agropecuária de Araraquara,Med. Vet. Artur Luiz de Almeida Felicio,//www.defesa.agricultura.sp.gov.br/enderecos/tabatinga/
3552809,Taboão da Serra,Escritório de Defesa Agropecuária de São Paulo,"Praça Ramos de Azevedo, 254 - 6º andar",01037912,São Paulo,(11) 5067-0175,5067-0230,,,eda.sp@sp.gov.br,Escritório de Defesa Agropecuária de São Paulo,Eng. Agr. Claudio Tetsuo Utida,//www.defesa.agricultura.sp.gov.br/enderecos/taboao-da-serra/
3552908,Taciba,Unidade de Defesa Agropecuária de Taciba,Avenida Moises Calixto,19590000,Taciba,(18) 3997-1500,,,,,Escritório de Defesa Agropecuária de Presidente Prudente,Eng. Agr. Adalberto Lanziani,//www.defesa.agricultura.sp.gov.br/enderecos/taciba/
3553005,Taguaí,Unidade de Defesa Agropecuária de Taguaí,"Rua Arcanjo Gabriel, 100",18890000,Taguaí,(14) 3386-1500,,,,,Escritório de Defesa Agropecuária de Ourinhos,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/taguai/
3553104,Taiaçu,Unidade de Defesa Agropecuária de Taiaçu,"Avenida José Belizário Vieira, 251",14725000,Taiaçu,(16) 3275-1131,,,,,Escritório de Defesa Agropecuária de Jaboticabal,Eng. Agr. Gustavo Bissolli,//www.defesa.agricultura.sp.gov.br/enderecos/taiacu/
3553203,Taiúva,Unidade de Defesa Agropecuária de Taiúva,"Rua Dom José de Mattos Pereira, 30",14720000,Taiúva,(16) 3246-1541,,,,,Escritório de Defesa Agropecuária de Jaboticabal,Eng. Agr. Gustavo Bissolli,//www.defesa.agricultura.sp.gov.br/enderecos/taiuva/
3553302,Tambaú,Inspetoria de Defesa Agropecuária de Casa Branca,"Rua Praça Honório Sillos, 13",13700000,Casa Branca,(19) 3671-3310,,(19) 3671-3310,,ida.casabranca@cda.sp.gov.br,Escritório de Defesa Agropecuária de São João da Boa Vista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/tambau/
3553401,Tanabi,Unidade de Defesa Agropecuária de Tanabi,"Rua Coronel Militão, 92",15170000,Tanabi,(17) 3274-2556,,,,,Escritório de Defesa Agropecuária de São José do Rio Preto,Eng. Agr. Alexandre Paloschi,//www.defesa.agricultura.sp.gov.br/enderecos/tanabi/
3553500,Tapiraí,Escritório de Defesa Agropecuária de Sorocaba,"Rua Gustavo Teixeira, 382",18040323,Sorocaba,(15) 3222-1423,,(15) 3217-9889,,eda.sorocaba@sp.gov.br,Escritório de Defesa Agropecuária de Sorocaba,Eng. Agr. Fabricio Sales Massafera Tristão,//www.defesa.agricultura.sp.gov.br/enderecos/tapirai/
3553609,Tapiratiba,Inspetoria de Defesa Agropecuária de São José do Rio Pardo,"Avenida 9 de Julho, 60",13720000,São José do Rio Pardo,(19) 3608-5255,,(19) 3608-5255,,ida.sjrp@cda.sp.gov.br,Escritório de Defesa Agropecuária de São João da Boa Vista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/tapiratiba/
3553658,Taquaral,Inspetoria de Defesa Agropecuária de Bebedouro,"Rua Cel. Joaquim José Lima, 998",14700000,Bebedouro,(17) 3342-1277,,,,,Escritório de Defesa Agropecuária de Barretos,Eng. Agr. Adão Marin,//www.defesa.agricultura.sp.gov.br/enderecos/taquaral/
3553708,Taquaritinga,Inspetoria de Defesa Agropecuária de Taquaritinga,"Praça 1º de Maio, s/n",15900000,Taquaritinga,(16) 3253-3377,,(16) 3253-3377,,ida.taquaritinga@cda.sp.gov.br,Escritório de Defesa Agropecuária de Jaboticabal,Eng. Agr. Gustavo Bissolli,//www.defesa.agricultura.sp.gov.br/enderecos/taquaritinga/
3553807,Taquarituba,Unidade de Defesa Agropecuária de Taquarituba,"Avenida 9 de Julho, 226",18740000,Taquarituba,(14) 3762-1475,,(14) 3762-1475,,eda.avare@cda.sp.gov.br,Escritório de Defesa Agropecuária de Avaré,Med. Vet. César Augusto Martins Moura,//www.defesa.agricultura.sp.gov.br/enderecos/taquarituba/
3553856,Taquarivaí,Escritório de Defesa Agropecuária de Itapeva,"Rua Major Eurico Monteiro, 143",18400620,Itapeva,(15) 3522-1104,3522-4367,(15) 3522-4367,,eda.itapeva@sp.gov.br,Escritório de Defesa Agropecuária de Itapeva,Med. Vet. César Augusto Martins Moura,//www.defesa.agricultura.sp.gov.br/enderecos/taquarivai/
3553906,Tarabai,Inspetoria de Defesa Agropecuária de Pirapozinho,"Rua José Bonifácio, 813",19200000,Pirapozinho,(18) 3269-5300,,,,,Escritório de Defesa Agropecuária de Presidente Prudente,Eng. Agr. Adalberto Lanziani,//www.defesa.agricultura.sp.gov.br/enderecos/tarabai/
3553955,Tarumã,Escritório de Defesa Agropecuária de Assis,"Rua Via Chico Mendes, 50 esquina com Avenida Getúlio Vargas",19810005,Assis,(18) 3324-1955,3324-2878,,,eda.assis@sp.gov.br,Escritório de Defesa Agropecuária de Assis,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/taruma/
3554003,Tatuí,Inspetoria de Defesa Agropecuária de Tatuí,"Rua 13 de Maio, 1084",18270000,Tatuí,(15) 3251-4386,,,,,Escritório de Defesa Agropecuária de Itapetininga,Eng. Agr. Fabricio Sales Massafera Tristão,//www.defesa.agricultura.sp.gov.br/enderecos/tatui/
3554102,Taubaté,Escritório de Defesa Agropecuária de Pindamonhangaba,"Rua Doutor Benedito Cursino dos Santos, 155",12030190,Taubaté,(12) 3633-3455,3621-8948,(12) 3633-3455,3621-8948,eda.pinda@sp.gov.br,Escritório de Defesa Agropecuária de Pindamonhangaba,Eng. Agr. Carlos Roberto Cainelli de Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/taubate/
3554201,Tejupá,Inspetoria de Defesa Agropecuária de Piraju,"Rua Washington O. Oliveira, 270",18800000,Piraju,(14) 3351-8008,,(14) 3351-8008,,,Escritório de Defesa Agropecuária de Ourinhos,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/tejupa/
3554300,Teodoro Sampaio,Inspetoria de Defesa Agropecuária de Teodoro Sampaio,"Avenida Cuiabá, 930",19280000,Teodoro Sampaio,(18) 3282-4363,,,,,Escritório de Defesa Agropecuária de Presidente Venceslau,Eng. Agr. Adalberto Lanziani,//www.defesa.agricultura.sp.gov.br/enderecos/teodoro-sampaio/
3554409,Terra Roxa,Inspetoria de Defesa Agropecuária de Bebedouro,"Rua Cel. Joaquim José Lima, 998",14700000,Bebedouro,(17) 3342-1277,,,,,Escritório de Defesa Agropecuária de Barretos,Eng. Agr. Adão Marin,//www.defesa.agricultura.sp.gov.br/enderecos/terra-roxa/
3554508,Tietê,Inspetoria de Defesa Agropecuária de Tietê,"Rua do Comércio, 954",13530000,Tietê,(15) 3282-4687,,(15) 3282-4687,,ida.tiete@cda.sp.gov.br,Escritório de Defesa Agropecuária de Piracicaba,Eng. Agr. Rui Marcos Lopes Correa,//www.defesa.agricultura.sp.gov.br/enderecos/tiete/
3554607,Timburi,Inspetoria de Defesa Agropecuária de Piraju,"Rua Washington O. Oliveira, 270",18800000,Piraju,(14) 3351-8008,,(14) 3351-8008,,,Escritório de Defesa Agropecuária de Ourinhos,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/timburi/
3554656,Torre de Pedra,Inspetoria de Defesa Agropecuária de Tatuí,"Rua 13 de Maio, 1084",18270000,Tatuí,(15) 3251-4386,,,,,Escritório de Defesa Agropecuária de Itapetininga,Eng. Agr. Fabricio Sales Massafera Tristão,//www.defesa.agricultura.sp.gov.br/enderecos/torre-de-pedra/
3554706,Torrinha,Inspetoria de Defesa Agropecuária de Brotas,"Praça 9 de Julho, 129",17380000,Brotas,(14) 3653-2897,,,,ida.brotas@cda.sp.gov.br,Escritório de Defesa Agropecuária de Jaú,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/torrinha/
3554755,Trabiju,Escritório de Defesa Agropecuária de Araraquara,"Rua 13 de Maio, 1352",14810088,Araraquara,(16) 3333-1073,3333-1074,(16) 3333-1073,,eda.araraquara@sp.gov.br,Escritório de Defesa Agropecuária de Araraquara,Med. Vet. Artur Luiz de Almeida Felicio,//www.defesa.agricultura.sp.gov.br/enderecos/trabiju/
3554805,Tremembé,Escritório de Defesa Agropecuária de Pindamonhangaba,"Rua Doutor Benedito Cursino dos Santos, 155",12030190,Taubaté,(12) 3633-3455,3621-8948,(12) 3633-3455,3621-8948,eda.pinda@sp.gov.br,Escritório de Defesa Agropecuária de Pindamonhangaba,Eng. Agr. Carlos Roberto Cainelli de Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/tremembe/
3554904,Três Fronteiras,Unidade de Defesa Agropecuária de Três Fronteiras,"Rua Tenente Dércio Lupiano de Assis, 457",15770000,Três Fronteiras,(17) 3691-1218,,,,,Escritório de Defesa Agropecuária de Jales,Eng. Agr. Jamil Atihe Junior,//www.defesa.agricultura.sp.gov.br/enderecos/tres-fronteiras/
3554953,Tuiuti,Escritório de Defesa Agropecuária de Bragança Paulista,"Rua José Adriano Marrey Júnior, 277",12912430,Bragança Paulista,(11) 4033-7386,4034-2743,(11) 4033-7386,,eda.braganca@sp.gov.br,Escritório de Defesa Agropecuária de Bragança Paulista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/tuiuti/
3555000,Tupã,Escritório de Defesa Agropecuária de Tupã,"Rua Bororós, 901",17600020,Tupã,(14) 3496-7281,,(14) 3496-7586,,eda.tupa@sp.gov.br,Escritório de Defesa Agropecuária de Tupã,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/tupa/
3555109,Tupi Paulista,Inspetoria de Defesa Agropecuária de Tupi Paulista,"Avenida Brasil, 237",17930000,Tupi Paulista,(18) 3851-4018,,,,ida.tupi@cda.sp.gov.br,Escritório de Defesa Agropecuária de Dracena,Eng. Agr. Leonardo da Cruz Oliveira Junior,//www.defesa.agricultura.sp.gov.br/enderecos/tupi-paulista/
3555208,Turiúba,Escritório de Defesa Agropecuária de General Salgado,"Avenida João Garcia, 1264",15300000,General Salgado,(17) 3832-2340,,(17) 3832-2231,,eda.general@sp.gov.br,Escritório de Defesa Agropecuária de General Salgado,Eng. Agr. Marco Antonio Basseto,//www.defesa.agricultura.sp.gov.br/enderecos/turiuba/
3555307,Turmalina,Inspetoria de Defesa Agropecuária de Estrela d'Oeste,"Avenida São Paulo, 440",15650000,Estrela d'Oeste,(17) 3833-1303,,,,,Escritório de Defesa Agropecuária de Fernandópolis,Eng. Agr. Marcos Rogerio Guimaraes,//www.defesa.agricultura.sp.gov.br/enderecos/turmalina/
3555356,Ubarana,Inspetoria de Defesa Agropecuária de José Bonifácio,"Rua Piratininga, 309",15200000,José Bonifácio,(17) 3245-4664,3245-1183,(17) 3245-4664,3245-1183,ida.josebonifacio@cda.sp.gov.br,Escritório de Defesa Agropecuária de São José do Rio Preto,Eng. Agr. Alexandre Paloschi,//www.defesa.agricultura.sp.gov.br/enderecos/ubarana/
3555406,Ubatuba,Unidade de Defesa Agropecuária de Ubatuba,"Praça Teodorico de Oliveira, 38",11680000,Ubatuba,(12) 3832-1253,,,,,Escritório de Defesa Agropecuária de Pindamonhangaba,Eng. Agr. Carlos Roberto Cainelli de Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/ubatuba/
3555505,Ubirajara,Unidade de Defesa Agropecuária de Ubirajara,"Rua Professora Maria Carmo Soares Correia Queiróz, 567",17440000,Ubirajara,(14) 3472-1400,,,,,Escritório de Defesa Agropecuária de Bauru,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/ubirajara/
3555604,Uchoa,Inspetoria de Defesa Agropecuária de Uchoa,"Rua Orlando Lourenço, 75",15890000,Uchoa,(17) 3826-1606,,(17) 3826-1606,,ida.uchoa@cda.sp.gov.br,Escritório de Defesa Agropecuária de Catanduva,Eng. Agr. Alexandre Paloschi,//www.defesa.agricultura.sp.gov.br/enderecos/uchoa/
3555703,União Paulista,Escritório de Defesa Agropecuária de General Salgado,"Avenida João Garcia, 1264",15300000,General Salgado,(17) 3832-2340,,(17) 3832-2231,,eda.general@sp.gov.br,Escritório de Defesa Agropecuária de General Salgado,Eng. Agr. Marco Antonio Basseto,//www.defesa.agricultura.sp.gov.br/enderecos/uniao-paulista/
3555802,Urânia,Unidade de Defesa Agropecuária de Urânia,Avenida Presidente Kennedy,15760000,Urânia,(17) 3634-3080,,,,,Escritório de Defesa Agropecuária de Jales,Eng. Agr. Jamil Atihe Junior,//www.defesa.agricultura.sp.gov.br/enderecos/urania/
3555901,Uru,Inspetoria de Defesa Agropecuária de Pirajuí,"Rua 7 de Setembro, 720",16600000,Pirajuí,(14) 3572-1190,,(14) 3572-1190,,ida.pirajui@cda.sp.gov.br,Escritório de Defesa Agropecuária de Lins,Med. Vet. Leopoldo Guilherme Fernandes Rodrigues Arruda,//www.defesa.agricultura.sp.gov.br/enderecos/uru/
3556008,Urupês,Unidade de Defesa Agropecuária de Urupês,"Rua Jose Bonifácio, 934",15850000,Urupês,(17) 3552-1372,,,,,Escritório de Defesa Agropecuária de Catanduva,Eng. Agr. Alexandre Paloschi,//www.defesa.agricultura.sp.gov.br/enderecos/urupes/
3556107,Valentim Gentil,Escritório de Defesa Agropecuária de Votuporanga,"Rua Itacolomi, 3096",15500467,Votuporanga,(17) 3421-9147,,(17) 3421-6646,,eda.votuporanga@sp.gov.br,Escritório de Defesa Agropecuária de Votuporanga,Med. Vet. Gustavo Scursoni Campion,//www.defesa.agricultura.sp.gov.br/enderecos/valentim-gentil/
3556206,Valinhos,Escritório de Defesa Agropecuária de Campinas,"Avenida Brasil, 2340",13070178,Campinas,(19) 3045-3474,,,,eda.campinas@sp.gov.br,Escritório de Defesa Agropecuária de Campinas,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/valinhos/
3556305,Valparaíso,Unidade de Defesa Agropecuária de Valparaíso,"Avenida 9 de Julho, 790",16880000,Valparaíso,(18) 3401-2187,,,,,Escritório de Defesa Agropecuária de Andradina,Med. Vet. Affonso dos Santos Marcos,//www.defesa.agricultura.sp.gov.br/enderecos/valparaiso/
3556354,Vargem,Escritório de Defesa Agropecuária de Bragança Paulista,"Rua José Adriano Marrey Júnior, 277",12912430,Bragança Paulista,(11) 4033-7386,4034-2743,(11) 4033-7386,,eda.braganca@sp.gov.br,Escritório de Defesa Agropecuária de Bragança Paulista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/vargem/
3556404,Vargem Grande do Sul,Inspetoria de Defesa Agropecuária de Casa Branca,"Rua Praça Honório Sillos, 13",13700000,Casa Branca,(19) 3671-3310,,(19) 3671-3310,,ida.casabranca@cda.sp.gov.br,Escritório de Defesa Agropecuária de São João da Boa Vista,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/vargem-grande-do-sul/
3556453,Vargem Grande Paulista,Escritório de Defesa Agropecuária de São Paulo,"Praça Ramos de Azevedo, 254 - 6º andar",01037912,São Paulo,(11) 5067-0175,5067-0230,,,eda.sp@sp.gov.br,Escritório de Defesa Agropecuária de São Paulo,Eng. Agr. Claudio Tetsuo Utida,//www.defesa.agricultura.sp.gov.br/enderecos/vargem-grande-paulista/
3556503,Várzea Paulista,Inspetoria de Defesa Agropecuária de Jundiaí,"Rua do Retiro, 574",13209000,Jundiaí,(11) 4521-1400,,(11) 4521-1400,,ida.jundiai@cda.sp.gov.br,Escritório de Defesa Agropecuária de Campinas,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/varzea-paulista/
3556602,Vera Cruz,Escritório de Defesa Agropecuária de Marília,"Rua Santa Helena, 436",17515410,Marília,(14) 3413-5173,3413-2968,,,eda.marilia@sp.gov.br,Escritório de Defesa Agropecuária de Marília,Med. Vet. José de Barros Vieira,//www.defesa.agricultura.sp.gov.br/enderecos/vera-cruz/
3556701,Vinhedo,Escritório de Defesa Agropecuária de Campinas,"Avenida Brasil, 2340",13070178,Campinas,(19) 3045-3474,,,,eda.campinas@sp.gov.br,Escritório de Defesa Agropecuária de Campinas,Eng. Agr. Rogério Marçal Rocha Oliveira,//www.defesa.agricultura.sp.gov.br/enderecos/vinhedo/
3556800,Viradouro,Inspetoria de Defesa Agropecuária de Bebedouro,"Rua Cel. Joaquim José Lima, 998",14700000,Bebedouro,(17) 3342-1277,,,,,Escritório de Defesa Agropecuária de Barretos,Eng. Agr. Adão Marin,//www.defesa.agricultura.sp.gov.br/enderecos/viradouro/
